TOA5	1712	CR6	1712	CR6.Std.02	CPU:VMCprogramGOOD_Pit1.CR6	58711	SoilPit1													
8/21/2016 3:45	8488	0.011	0.043	0.043	0.038	0.033	18.5	21.54	20.61	18.52	17.25	-965	19.37	-802	22.3	-4534	20.2	-2881	18.5	12.49
8/21/2016 4:00	8489	0.011	0.043	0.043	0.038	0.033	18.34	21.41	20.62	18.52	17.25	-970	19.23	-803	22.2	-4513	20.2	-2880	18.5	12.47
8/21/2016 4:15	8490	0.011	0.043	0.043	0.038	0.033	18.18	21.29	20.61	18.51	17.25	-978	19.07	-807	22.11	-4519	20.2	-2882	18.5	12.47
8/21/2016 4:30	8491	0.011	0.043	0.043	0.038	0.033	18.02	21.17	20.61	18.52	17.26	-988	18.93	-812	22.03	-4530	20.2	-2886	18.5	12.47
8/21/2016 4:45	8492	0.011	0.043	0.043	0.038	0.033	17.88	21.05	20.61	18.53	17.26	-990	18.76	-813	21.95	-4507	20.2	-2862	18.5	12.47
8/21/2016 5:00	8493	0.011	0.043	0.043	0.038	0.033	17.73	20.93	20.61	18.52	17.25	-1001	18.63	-816	21.87	-4491	20.2	-2878	18.5	12.47
8/21/2016 5:15	8494	0.011	0.043	0.043	0.038	0.033	17.58	20.82	20.6	18.54	17.25	-1011	18.49	-819	21.79	-4479	20.2	-2874	18.5	12.46
8/21/2016 5:30	8495	0.011	0.043	0.043	0.038	0.033	17.45	20.71	20.59	18.53	17.26	-1020	18.36	-824	21.7	-4604	20.2	-2872	18.5	12.46
8/21/2016 5:45	8496	0.011	0.043	0.043	0.038	0.033	17.32	20.59	20.59	18.54	17.26	-1025	18.23	-828	21.61	-4442	20.2	-2866	18.5	12.46
8/21/2016 6:00	8497	0.011	0.043	0.043	0.038	0.033	17.18	20.49	20.58	18.54	17.26	-1027	18.11	-831	21.54	-4436	20.2	-2859	18.5	12.44
8/21/2016 6:15	8498	0.011	0.043	0.043	0.038	0.033	17.07	20.38	20.57	18.53	17.26	-1051	17.98	-833	21.46	-4462	20.2	-2861	18.5	12.45
8/21/2016 6:30	8499	0.011	0.043	0.043	0.038	0.033	16.95	20.27	20.56	18.53	17.26	-1057	17.87	-837	21.39	-4409	20.2	-2861	18.5	12.46
8/21/2016 6:45	8500	0.011	0.043	0.043	0.038	0.033	16.85	20.18	20.55	18.54	17.26	-1058	17.77	-846	21.3	-4418	20.2	-2869	18.5	12.46
8/21/2016 7:00	8501	0.011	0.043	0.043	0.038	0.033	16.78	20.08	20.54	18.55	17.26	-1062	17.67	-850	21.22	-4477	20.2	-2877	18.5	12.45
8/21/2016 7:15	8502	0.011	0.043	0.043	0.038	0.033	16.71	19.97	20.53	18.54	17.26	-1067	17.6	-856	21.15	-4483	20.2	-2861	18.5	12.45
8/21/2016 7:30	8503	0.011	0.043	0.043	0.038	0.033	16.65	19.89	20.51	18.54	17.27	-1070	17.51	-856	21.09	-4468	20.2	-2857	18.5	12.46
8/21/2016 7:45	8504	0.011	0.043	0.043	0.038	0.033	16.62	19.8	20.5	18.55	17.26	-1071	17.49	-861	21	-4471	20.2	-2849	18.5	12.45
8/21/2016 8:00	8505	0.011	0.043	0.043	0.038	0.033	16.58	19.71	20.48	18.55	17.26	-1068	17.4	-863	20.92	-4401	20.2	-2865	18.5	12.45
8/21/2016 8:15	8506	0.011	0.043	0.043	0.038	0.033	16.58	19.62	20.47	18.55	17.26	-1070	17.4	-865	20.86	-4523	20.2	-2847	18.5	12.45
8/21/2016 8:30	8507	0.011	0.043	0.043	0.038	0.033	16.59	19.54	20.46	18.55	17.27	-1072	17.4	-865	20.79	-4484	20.2	-2842	18.5	12.46
8/21/2016 8:45	8508	0.011	0.043	0.043	0.038	0.033	16.67	19.46	20.44	18.56	17.27	-1074	17.4	-865	20.7	-4525	20.2	-2854	18.5	12.45
8/21/2016 9:00	8509	0.011	0.042	0.043	0.038	0.033	16.78	19.4	20.42	18.56	17.27	-1069	17.45	-868	20.65	-4561	20.2	-2834	18.5	12.45
8/21/2016 9:15	8510	0.011	0.042	0.043	0.038	0.033	16.92	19.34	20.41	18.55	17.27	-1067	17.53	-869	20.6	-4540	20.2	-2839	18.5	12.45
8/21/2016 9:30	8511	0.011	0.042	0.043	0.038	0.033	17.09	19.28	20.39	18.57	17.27	-1068	17.65	-871	20.51	-4577	20.2	-2829	18.5	12.45
8/21/2016 9:45	8512	0.011	0.042	0.043	0.038	0.033	17.3	19.24	20.37	18.56	17.27	-1061	17.77	-871	20.46	-4501	20.2	-2846	18.5	12.45
8/21/2016 10:00	8513	0.011	0.042	0.043	0.038	0.033	17.5	19.21	20.35	18.57	17.28	-1061	17.94	-871	20.4	-4560	20.2	-2838	18.5	12.45
8/21/2016 10:15	8514	0.011	0.042	0.043	0.038	0.033	17.69	19.18	20.34	18.56	17.28	-1047	18.09	-873	20.33	-4618	20.19	-2839	18.5	12.47
8/21/2016 10:30	8515	0.011	0.042	0.043	0.038	0.033	17.88	19.18	20.32	18.57	17.27	-1034	18.25	-873	20.3	-4513	20.11	-2840	18.5	12.46
8/21/2016 10:45	8516	0.011	0.042	0.043	0.038	0.033	18.08	19.18	20.3	18.57	17.28	-1019	18.41	-875	20.24	-4541	20.1	-2831	18.5	12.48
8/21/2016 11:00	8517	0.011	0.042	0.043	0.038	0.033	18.27	19.18	20.28	18.56	17.27	-1017	18.55	-875	20.2	-4553	20.1	-2839	18.5	12.48
8/21/2016 11:15	8518	0.011	0.042	0.043	0.038	0.033	18.49	19.18	20.26	18.57	17.28	-995	18.74	-876	20.19	-4585	20.1	-2839	18.5	12.49
8/21/2016 11:30	8519	0.011	0.042	0.043	0.038	0.033	18.73	19.2	20.23	18.57	17.28	-984	18.93	-880	20.1	-4569	20.1	-2832	18.5	12.49
8/21/2016 11:45	8520	0.011	0.042	0.043	0.037	0.033	18.97	19.23	20.22	18.58	17.28	-976	19.13	-876	20.1	-4549	20.1	-2834	18.5	12.49
8/21/2016 12:00	8521	0.011	0.042	0.043	0.038	0.033	19.27	19.26	20.2	18.57	17.28	-971	19.35	-876	20.1	-4604	20.1	-2833	18.5	12.48
8/21/2016 12:15	8522	0.011	0.042	0.043	0.037	0.033	19.85	19.29	20.18	18.57	17.28	-959	19.71	-879	20.04	-4598	20.1	-2840	18.5	12.49
8/21/2016 12:30	8523	0.012	0.042	0.043	0.038	0.033	20.81	19.34	20.15	18.57	17.29	-947	20.09	-881	20	-4581	20.1	-2848	18.5	12.48
8/21/2016 12:45	8524	0.012	0.042	0.043	0.038	0.033	22	19.39	20.13	18.58	17.28	-916	20.59	-878	20	-4574	20.1	-2820	18.5	12.48
8/21/2016 13:00	8525	0.012	0.042	0.043	0.037	0.033	23.41	19.48	20.11	18.57	17.29	-889	21.23	-878	20	-4565	20.09	-2851	18.5	12.48
8/21/2016 13:15	8526	0.013	0.042	0.043	0.037	0.033	24.63	19.6	20.09	18.57	17.29	-866	22.1	-879	20	-4578	20.01	-2836	18.5	12.49
8/21/2016 13:30	8527	0.013	0.043	0.043	0.038	0.033	25.81	19.76	20.07	18.57	17.28	-823	23.15	-878	20	-4610	20	-2859	18.5	12.49
8/21/2016 13:45	8528	0.013	0.043	0.043	0.037	0.033	27.45	19.99	20.05	18.57	17.29	-785.6	24.33	-875	20.1	-4585	20	-2843	18.5	12.48
8/21/2016 14:00	8529	0.014	0.043	0.043	0.037	0.033	29.17	20.26	20.03	18.58	17.29	-742.9	25.51	-876	20.12	-4667	20	-2863	18.5	12.5
8/21/2016 14:15	8530	0.014	0.043	0.043	0.037	0.033	30.75	20.6	20.01	18.58	17.29	-712.9	26.79	-873	20.2	-4674	20	-2859	18.5	12.49
8/21/2016 14:30	8531	0.014	0.043	0.043	0.037	0.033	32.17	20.98	19.98	18.56	17.29	-674.3	27.99	-872	20.29	-4641	20	-2879	18.5	12.52
8/21/2016 14:45	8532	0.015	0.043	0.043	0.037	0.033	33.49	21.38	19.97	18.57	17.29	-646.6	29.21	-870	20.41	-4684	20	-2860	18.5	12.52
8/21/2016 15:00	8533	0.015	0.043	0.043	0.037	0.033	34.68	21.8	19.95	18.56	17.29	-617.9	30.38	-867	20.55	-4675	19.98	-2856	18.5	12.53
8/21/2016 15:15	8534	0.015	0.043	0.043	0.037	0.033	35.73	22.25	19.93	18.56	17.29	-594.4	31.47	-865	20.69	-4653	19.9	-2870	18.5	12.52
8/21/2016 15:30	8535	0.016	0.043	0.043	0.037	0.033	36.69	22.71	19.92	18.56	17.29	-571.7	32.51	-861	20.86	-4640	19.9	-2871	18.5	12.55
8/21/2016 15:45	8536	0.016	0.043	0.043	0.037	0.033	37.6	23.19	19.89	18.56	17.29	-550	33.51	-852	21.05	-4681	19.9	-2877	18.5	12.54
8/21/2016 16:00	8537	0.017	0.043	0.043	0.037	0.033	38.4	23.64	19.89	18.55	17.29	-534.7	34.45	-843	21.24	-4679	19.9	-2867	18.5	12.56
8/21/2016 16:15	8538	0.017	0.044	0.043	0.037	0.033	39.05	24.1	19.87	18.56	17.29	-523.7	35.3	-835	21.44	-4675	19.9	-2863	18.5	12.56
8/21/2016 16:30	8539	0.017	0.044	0.043	0.037	0.033	39.11	24.54	19.86	18.55	17.3	-512.1	35.72	-820	21.64	-4719	19.9	-2889	18.5	12.56
8/21/2016 16:45	8540	0.017	0.044	0.043	0.037	0.033	38.62	24.95	19.85	18.56	17.29	-504.8	35.98	-812	21.86	-4729	19.9	-2875	18.5	12.56
8/21/2016 17:00	8541	0.017	0.044	0.043	0.037	0.033	38	25.31	19.84	18.55	17.29	-507.2	35.87	-804	22.08	-4736	19.9	-2881	18.5	12.56
8/21/2016 17:15	8542	0.017	0.045	0.043	0.037	0.033	37.39	25.61	19.83	18.55	17.29	-510.1	35.53	-800	22.29	-4735	19.88	-2875	18.5	12.56
8/21/2016 17:30	8543	0.016	0.045	0.043	0.037	0.033	36.85	25.85	19.83	18.55	17.3	-519.3	35.24	-796.5	22.5	-4726	19.81	-2899	18.5	12.57
8/21/2016 17:45	8544	0.016	0.045	0.043	0.037	0.033	36.29	26.04	19.82	18.53	17.29	-525.5	34.84	-792.7	22.69	-4741	19.8	-2879	18.5	12.56
8/21/2016 18:00	8545	0.016	0.045	0.043	0.037	0.033	35.74	26.2	19.83	18.53	17.3	-530.8	34.41	-790.7	22.88	-4727	19.8	-2887	18.5	12.56
8/21/2016 18:15	8546	0.016	0.045	0.043	0.037	0.033	35.12	26.3	19.83	18.54	17.29	-535.6	33.95	-789.5	23.05	-4701	19.8	-2904	18.5	12.56
8/21/2016 18:30	8547	0.015	0.045	0.043	0.037	0.033	34.44	26.38	19.84	18.54	17.3	-541.9	33.5	-781.6	23.21	-4741	19.8	-2883	18.5	12.56
8/21/2016 18:45	8548	0.015	0.045	0.043	0.037	0.033	33.58	26.43	19.84	18.52	17.29	-554.8	32.89	-775.1	23.35	-4752	19.8	-2895	18.5	12.57
8/21/2016 19:00	8549	0.015	0.045	0.043	0.037	0.033	32.75	26.45	19.86	18.52	17.29	-568.6	32.27	-776.6	23.47	-4745	19.8	-2891	18.5	12.56
8/21/2016 19:15	8550	0.015	0.045	0.043	0.037	0.033	32.11	26.45	19.88	18.52	17.3	-575.5	31.78	-768.5	23.65	-4723	19.8	-2885	18.5	12.54
8/21/2016 19:30	8551	0.015	0.045	0.043	0.037	0.033	31.66	26.42	19.88	18.51	17.29	-576.6	31.67	-766.4	23.77	-4722	19.8	-2890	18.5	12.53
8/21/2016 19:45	8552	0.014	0.045	0.043	0.037	0.033	31.16	26.38	19.91	18.51	17.3	-581.5	31.44	-766.2	23.85	-4711	19.8	-2903	18.5	12.51
8/21/2016 20:00	8553	0.014	0.045	0.043	0.037	0.033	30.6	26.34	19.92	18.51	17.29	-593.2	31.03	-759	23.9	-4736	19.8	-2906	18.5	12.52
8/21/2016 20:15	8554	0.014	0.045	0.043	0.037	0.033	29.98	26.28	19.94	18.5	17.29	-609.4	30.53	-759.3	24	-4707	19.8	-2902	18.5	12.52
8/21/2016 20:30	8555	0.014	0.045	0.043	0.037	0.033	29.26	26.21	19.97	18.51	17.29	-616.9	29.93	-758.2	24	-4721	19.8	-2896	18.5	12.51
8/21/2016 20:45	8556	0.014	0.045	0.043	0.037	0.033	28.51	26.14	19.98	18.49	17.29	-628.7	29.21	-753.4	24.06	-4718	19.8	-2895	18.5	12.52
8/21/2016 21:00	8557	0.013	0.045	0.043	0.037	0.033	27.79	26.03	20.01	18.5	17.28	-652.3	28.57	-753.8	24.1	-4711	19.8	-2897	18.5	12.49
8/21/2016 21:15	8558	0.013	0.045	0.043	0.037	0.033	27.09	25.89	20.03	18.49	17.28	-664.4	27.86	-754.7	24.1	-4786	19.8	-2909	18.5	12.48
8/21/2016 21:30	8559	0.013	0.045	0.043	0.037	0.033	26.44	25.75	20.05	18.49	17.29	-678.4	27.25	-754.8	24.1	-4727	19.8	-2900	18.5	12.48
8/21/2016 21:45	8560	0.013	0.045	0.043	0.037	0.033	25.85	25.59	20.08	18.49	17.29	-695.8	26.7	-753.7	24.1	-4797	19.8	-2909	18.5	12.48
8/21/2016 22:00	8561	0.013	0.045	0.043	0.037	0.033	25.32	25.42	20.1	18.49	17.29	-716.4	26.14	-758.1	24.1	-4747	19.8	-2910	18.5	12.48
8/21/2016 22:15	8562	0.013	0.044	0.043	0.037	0.033	24.83	25.24	20.13	18.48	17.29	-725.8	25.63	-754.4	24.04	-4768	19.8	-2907	18.5	12.49
8/21/2016 22:30	8563	0.013	0.044	0.043	0.037	0.033	24.37	25.06	20.15	18.48	17.29	-733.5	25.21	-755.6	24	-4717	19.8	-2906	18.5	12.48
8/21/2016 22:45	8564	0.012	0.044	0.043	0.037	0.033	23.95	24.86	20.19	18.47	17.29	-746.1	24.81	-762.6	23.99	-4747	19.81	-2900	18.5	12.49
8/21/2016 23:00	8565	0.012	0.044	0.043	0.037	0.033	23.57	24.68	20.21	18.48	17.29	-764.2	24.44	-762.8	23.9	-4733	19.89	-2915	18.5	12.48
8/21/2016 23:15	8566	0.012	0.044	0.043	0.037	0.033	23.2	24.49	20.23	18.48	17.28	-781.6	24.09	-769.2	23.87	-4729	19.9	-2898	18.5	12.47
8/21/2016 23:30	8567	0.012	0.044	0.043	0.037	0.033	22.85	24.31	20.26	18.47	17.29	-788.6	23.73	-770.1	23.8	-4751	19.9	-2897	18.5	12.46
8/21/2016 23:45	8568	0.012	0.044	0.043	0.037	0.033	22.51	24.14	20.28	18.48	17.29	-798.6	23.34	-773	23.71	-4733	19.9	-2921	18.5	12.45
8/22/2016 0:00	8569	0.012	0.044	0.043	0.037	0.033	22.2	23.95	20.3	18.48	17.28	-809	23.02	-775.9	23.64	-4707	19.9	-2913	18.5	12.44
8/22/2016 0:15	8570	0.012	0.044	0.043	0.037	0.033	21.89	23.78	20.32	18.47	17.28	-823	22.74	-779.1	23.5	-4740	19.9	-2899	18.5	12.45
8/22/2016 0:30	8571	0.011	0.044	0.043	0.037	0.033	21.61	23.61	20.34	18.47	17.29	-835	22.45	-783.5	23.41	-4720	19.9	-2909	18.5	12.45
8/22/2016 0:45	8572	0.011	0.043	0.043	0.037	0.033	21.35	23.45	20.35	18.46	17.28	-848	22.19	-784.3	23.35	-4721	19.9	-2923	18.5	12.45
8/22/2016 1:00	8573	0.011	0.043	0.043	0.037	0.033	21.09	23.27	20.37	18.47	17.28	-861	21.95	-788.1	23.25	-4691	19.9	-2905	18.5	12.45
8/22/2016 1:15	8574	0.011	0.043	0.043	0.037	0.033	20.86	23.11	20.39	18.46	17.29	-866	21.71	-788.6	23.17	-4683	19.95	-2922	18.5	12.45
8/22/2016 1:30	8575	0.011	0.043	0.044	0.037	0.033	20.63	22.96	20.41	18.46	17.28	-876	21.5	-791.1	23.09	-4689	20	-2913	18.5	12.45
8/22/2016 1:45	8576	0.011	0.043	0.043	0.037	0.033	20.41	22.8	20.43	18.46	17.28	-874	21.29	-794.7	23	-4675	20	-2904	18.5	12.45
8/22/2016 2:00	8577	0.011	0.043	0.043	0.037	0.033	20.2	22.65	20.43	18.46	17.28	-887	21.07	-795.5	22.91	-4645	20	-2897	18.5	12.43
8/22/2016 2:15	8578	0.011	0.043	0.043	0.037	0.033	19.98	22.51	20.45	18.46	17.29	-896	20.87	-795.4	22.82	-4667	20	-2891	18.5	12.43
8/22/2016 2:30	8579	0.011	0.043	0.044	0.037	0.033	19.79	22.37	20.46	18.46	17.27	-905	20.68	-799	22.73	-4664	20	-2919	18.5	12.41
8/22/2016 2:45	8580	0.011	0.043	0.043	0.037	0.033	19.59	22.22	20.47	18.47	17.27	-925	20.49	-801	22.66	-4663	20	-2913	18.5	12.42
8/22/2016 3:00	8581	0.011	0.043	0.043	0.037	0.033	19.39	22.09	20.47	18.47	17.27	-919	20.31	-803	22.57	-4658	20	-2913	18.5	12.4
8/22/2016 3:15	8582	0.011	0.043	0.043	0.037	0.033	19.2	21.96	20.47	18.47	17.28	-933	20.12	-807	22.49	-4618	20	-2904	18.5	12.41
8/22/2016 3:30	8583	0.011	0.043	0.043	0.037	0.033	19	21.82	20.48	18.47	17.27	-952	19.94	-807	22.4	-4648	20.03	-2896	18.5	12.41
8/22/2016 3:45	8584	0.011	0.043	0.043	0.037	0.033	18.82	21.7	20.48	18.48	17.27	-957	19.75	-809	22.31	-4609	20.09	-2910	18.5	12.41
8/22/2016 4:00	8585	0.011	0.043	0.043	0.037	0.033	18.63	21.56	20.49	18.46	17.28	-962	19.55	-813	22.22	-4668	20.1	-2901	18.5	12.4
8/22/2016 4:15	8586	0.011	0.043	0.044	0.037	0.033	18.44	21.44	20.48	18.47	17.28	-966	19.33	-816	22.14	-4606	20.1	-2898	18.5	12.4
8/22/2016 4:30	8587	0.011	0.043	0.043	0.037	0.033	18.23	21.31	20.49	18.47	17.28	-974	19.15	-818	22.06	-4621	20.1	-2913	18.5	12.4
8/22/2016 4:45	8588	0.011	0.043	0.043	0.037	0.033	18.03	21.18	20.49	18.48	17.28	-979	18.95	-827	21.98	-4617	20.1	-2899	18.5	12.41
8/22/2016 5:00	8589	0.011	0.043	0.043	0.037	0.033	17.86	21.05	20.49	18.48	17.28	-991	18.77	-826	21.9	-4660	20.1	-2905	18.5	12.41
8/22/2016 5:15	8590	0.011	0.043	0.043	0.037	0.033	17.7	20.93	20.48	18.48	17.28	-1012	18.63	-831	21.81	-4630	20.1	-2890	18.5	12.41
8/22/2016 5:30	8591	0.011	0.043	0.043	0.037	0.033	17.52	20.81	20.47	18.48	17.28	-1000	18.46	-838	21.72	-4630	20.1	-2887	18.5	12.41
8/22/2016 5:45	8592	0.011	0.043	0.043	0.037	0.033	17.34	20.69	20.47	18.49	17.27	-1032	18.3	-843	21.65	-4609	20.1	-2896	18.5	12.41
8/22/2016 6:00	8593	0.011	0.043	0.043	0.037	0.033	17.14	20.57	20.47	18.48	17.29	-1040	18.13	-849	21.57	-4614	20.1	-2905	18.5	12.41
8/22/2016 6:15	8594	0.011	0.043	0.043	0.037	0.033	16.93	20.46	20.46	18.49	17.28	-1052	17.95	-848	21.5	-4670	20.1	-2888	18.5	12.42
8/22/2016 6:30	8595	0.011	0.043	0.043	0.037	0.033	16.72	20.33	20.45	18.49	17.29	-1062	17.75	-851	21.4	-4673	20.1	-2883	18.5	12.42
8/22/2016 6:45	8596	0.01	0.043	0.043	0.037	0.033	16.5	20.22	20.44	18.49	17.28	-1067	17.55	-856	21.32	-4606	20.1	-2881	18.5	12.42
8/22/2016 7:00	8597	0.01	0.043	0.044	0.037	0.033	16.3	20.09	20.44	18.5	17.28	-1076	17.37	-860	21.25	-4667	20.1	-2892	18.5	12.41
8/22/2016 7:15	8598	0.01	0.043	0.043	0.037	0.033	16.11	19.97	20.42	18.5	17.28	-1083	17.19	-865	21.17	-4650	20.1	-2883	18.5	12.41
8/22/2016 7:30	8599	0.01	0.042	0.043	0.037	0.033	15.92	19.85	20.41	18.5	17.28	-1087	17.01	-867	21.09	-4625	20.1	-2894	18.5	12.41
8/22/2016 7:45	8600	0.01	0.042	0.043	0.037	0.033	15.76	19.74	20.4	18.5	17.28	-1095	16.85	-867	21	-4629	20.1	-2876	18.5	12.41
8/22/2016 8:00	8601	0.01	0.042	0.043	0.037	0.033	15.61	19.61	20.39	18.5	17.27	-1112	16.69	-867	20.92	-4656	20.1	-2884	18.5	12.41
8/22/2016 8:15	8602	0.01	0.042	0.043	0.037	0.033	15.49	19.49	20.38	18.5	17.29	-1120	16.55	-870	20.83	-4634	20.1	-2878	18.5	12.41
8/22/2016 8:30	8603	0.01	0.042	0.043	0.037	0.033	15.43	19.38	20.37	18.5	17.28	-1131	16.45	-872	20.75	-4630	20.1	-2893	18.5	12.4
8/22/2016 8:45	8604	0.01	0.042	0.043	0.037	0.033	15.42	19.26	20.35	18.51	17.28	-1116	16.4	-872	20.69	-4636	20.1	-2888	18.5	12.41
8/22/2016 9:00	8605	0.01	0.042	0.043	0.037	0.033	15.46	19.15	20.34	18.52	17.28	-1130	16.4	-876	20.6	-4670	20.1	-2873	18.5	12.4
8/22/2016 9:15	8606	0.01	0.042	0.043	0.037	0.033	15.54	19.06	20.32	18.51	17.28	-1125	16.4	-874	20.51	-4616	20.1	-2882	18.5	12.41
8/22/2016 9:30	8607	0.01	0.042	0.043	0.037	0.033	15.66	18.97	20.3	18.51	17.28	-1128	16.46	-877	20.43	-4617	20.1	-2880	18.5	12.42
8/22/2016 9:45	8608	0.01	0.042	0.043	0.037	0.033	15.82	18.89	20.29	18.51	17.3	-1124	16.55	-880	20.36	-4571	20.1	-2878	18.5	12.41
8/22/2016 10:00	8609	0.01	0.042	0.043	0.037	0.033	15.99	18.81	20.26	18.52	17.28	-1111	16.65	-880	20.29	-4615	20.1	-2876	18.5	12.41
8/22/2016 10:15	8610	0.01	0.042	0.043	0.037	0.033	16.17	18.76	20.25	18.51	17.29	-1104	16.79	-885	20.2	-4577	20.1	-2888	18.5	12.4
8/22/2016 10:30	8611	0.01	0.042	0.043	0.037	0.033	16.36	18.72	20.24	18.52	17.29	-1104	16.93	-886	20.13	-4654	20.1	-2868	18.5	12.4
8/22/2016 10:45	8612	0.01	0.042	0.043	0.037	0.033	16.56	18.68	20.22	18.52	17.29	-1090	17.07	-883	20.09	-4626	20.1	-2871	18.5	12.41
8/22/2016 11:00	8613	0.011	0.042	0.043	0.037	0.033	16.75	18.65	20.2	18.53	17.29	-1087	17.24	-887	20	-4625	20.04	-2876	18.5	12.41
8/22/2016 11:15	8614	0.011	0.042	0.043	0.037	0.033	16.99	18.64	20.18	18.53	17.29	-1075	17.41	-887	19.95	-4632	20	-2882	18.5	12.4
8/22/2016 11:30	8615	0.011	0.042	0.043	0.037	0.033	17.31	18.63	20.16	18.51	17.3	-1070	17.62	-890	19.9	-4631	20	-2888	18.5	12.41
8/22/2016 11:45	8616	0.011	0.042	0.043	0.037	0.033	17.65	18.64	20.14	18.53	17.29	-1056	17.89	-891	19.85	-4682	20	-2894	18.5	12.41
8/22/2016 12:00	8617	0.011	0.042	0.043	0.037	0.033	18.03	18.65	20.11	18.53	17.29	-1044	18.15	-892	19.8	-4608	20	-2870	18.5	12.41
8/22/2016 12:15	8618	0.011	0.042	0.043	0.037	0.033	18.64	18.67	20.09	18.53	17.29	-1039	18.45	-893	19.8	-4616	20	-2879	18.5	12.41
8/22/2016 12:30	8619	0.011	0.042	0.043	0.037	0.033	19.6	18.71	20.07	18.52	17.29	-1003	18.89	-891	19.71	-4692	20	-2873	18.5	12.41
8/22/2016 12:45	8620	0.011	0.042	0.043	0.037	0.033	20.67	18.77	20.05	18.53	17.29	-967	19.56	-892	19.7	-4677	20	-2877	18.5	12.41
8/22/2016 13:00	8621	0.012	0.042	0.043	0.037	0.033	21.83	18.86	20.03	18.53	17.29	-945	20.33	-894	19.7	-4674	20	-2873	18.5	12.41
8/22/2016 13:15	8622	0.012	0.042	0.043	0.037	0.033	22.69	18.97	20	18.53	17.3	-899	21.06	-896	19.7	-4685	19.99	-2902	18.5	12.42
8/22/2016 13:30	8623	0.012	0.042	0.043	0.037	0.033	23.2	19.14	19.98	18.53	17.31	-880	21.66	-892	19.7	-4686	19.93	-2891	18.5	12.4
8/22/2016 13:45	8624	0.012	0.042	0.043	0.037	0.033	24.11	19.32	19.96	18.53	17.29	-864	22.25	-895	19.7	-4667	19.9	-2886	18.5	12.42
8/22/2016 14:00	8625	0.013	0.042	0.043	0.037	0.033	25.26	19.53	19.94	18.54	17.29	-826	23.05	-893	19.73	-4699	19.9	-2892	18.5	12.42
8/22/2016 14:15	8626	0.013	0.042	0.043	0.037	0.033	26.82	19.76	19.92	18.53	17.31	-792.3	24.11	-890	19.8	-4725	19.9	-2890	18.5	12.44
8/22/2016 14:30	8627	0.013	0.042	0.043	0.037	0.033	28.45	20.03	19.9	18.52	17.3	-746.8	25.29	-891	19.84	-4690	19.9	-2892	18.5	12.45
8/22/2016 14:45	8628	0.014	0.042	0.043	0.037	0.033	29.98	20.33	19.87	18.52	17.31	-719.8	26.56	-886	19.91	-4706	19.9	-2900	18.5	12.45
8/22/2016 15:00	8629	0.014	0.043	0.043	0.037	0.033	31.35	20.67	19.85	18.52	17.29	-682	27.78	-882	20.01	-4743	19.9	-2891	18.5	12.45
8/22/2016 15:15	8630	0.014	0.043	0.043	0.037	0.033	32.56	21.05	19.83	18.52	17.3	-653.9	28.93	-879	20.11	-4727	19.9	-2893	18.5	12.48
8/22/2016 15:30	8631	0.015	0.043	0.043	0.037	0.033	33.68	21.45	19.81	18.52	17.31	-623.2	30.06	-879	20.23	-4710	19.89	-2895	18.5	12.48
8/22/2016 15:45	8632	0.015	0.043	0.043	0.037	0.033	34.69	21.87	19.79	18.52	17.3	-605.3	31.11	-874	20.36	-4748	19.81	-2903	18.5	12.48
8/22/2016 16:00	8633	0.016	0.043	0.043	0.037	0.033	35.57	22.31	19.77	18.52	17.3	-577.4	32.09	-872	20.51	-4730	19.8	-2905	18.5	12.48
8/22/2016 16:15	8634	0.016	0.043	0.043	0.037	0.033	36.26	22.74	19.76	18.51	17.3	-565	32.96	-866	20.67	-4714	19.8	-2907	18.5	12.49
8/22/2016 16:30	8635	0.016	0.043	0.043	0.037	0.033	36.4	23.16	19.74	18.52	17.31	-549	33.51	-864	20.85	-4707	19.8	-2917	18.5	12.48
8/22/2016 16:45	8636	0.016	0.043	0.043	0.037	0.033	35.92	23.56	19.73	18.51	17.3	-541.5	33.73	-860	21.03	-4718	19.8	-2912	18.5	12.49
8/22/2016 17:00	8637	0.016	0.043	0.043	0.037	0.033	35.22	23.9	19.72	18.51	17.31	-543.7	33.61	-854	21.22	-4735	19.8	-2911	18.5	12.48
8/22/2016 17:15	8638	0.016	0.044	0.043	0.037	0.033	34.53	24.19	19.71	18.51	17.3	-549	33.32	-849	21.41	-4774	19.8	-2919	18.5	12.48
8/22/2016 17:30	8639	0.015	0.044	0.043	0.037	0.033	33.98	24.42	19.7	18.51	17.31	-557.4	32.93	-840	21.59	-4739	19.8	-2913	18.5	12.49
8/22/2016 17:45	8640	0.015	0.044	0.043	0.037	0.033	33.5	24.61	19.7	18.5	17.3	-566.8	32.55	-824	21.77	-4767	19.71	-2920	18.5	12.47
8/22/2016 18:00	8641	0.015	0.044	0.043	0.037	0.033	32.9	24.76	19.69	18.5	17.31	-572.2	32.07	-817	21.94	-4823	19.7	-2925	18.5	12.48
8/22/2016 18:15	8642	0.015	0.044	0.043	0.037	0.033	32.24	24.86	19.69	18.49	17.3	-579.4	31.57	-812	22.09	-4781	19.7	-2923	18.5	12.49
8/22/2016 18:30	8643	0.015	0.044	0.043	0.037	0.033	31.62	24.92	19.69	18.49	17.3	-592.8	31.05	-810	22.24	-4812	19.7	-2920	18.5	12.48
